diagnostics_step,model_version,source,diagnostics_top_k,row_count,trajectory_count,complete_step,success_count,success_denominator,success_rate,timeout_rate,lost_rate,mean_env_rounds,valid_action_rate,response_tokens_total,mean_response_tokens,student_entropy_topk_mean,teacher_entropy_topk_mean,entropy_teacher_minus_student,student_surprisal_mean,teacher_surprisal_mean,surprisal_teacher_minus_student,sampled_forward_kl_mean,sampled_forward_kl_token_weighted,sampled_forward_kl_sum_mean_per_trajectory,sampled_reverse_kl_mean,sampled_reverse_kl_token_weighted,student_topk_mass_mean,teacher_topk_mass_mean,topk_mass_student_minus_teacher,rollout_success_rate_from_log,rollout_timeout_rate_from_log,rollout_rounds_mean_from_log,rollout_wait_explore_step_sec,rollout_run_execution_mean_sec,rollout_task_execution_mean_sec,experience_pipeline_total_sec
70,70,train,16,425,16,True,3,16,0.1875,0.8125,0.0,26.5625,0.8,51788.0,121.85411764705883,0.19732599651198435,0.31369193496498593,0.11636593845300158,0.20173759162950303,0.8323089505307569,0.6305713589012539,0.630571358967695,0.6225227560189633,2014.9505305443781,0.630571358967695,0.6225227560189633,0.9999316752617529,0.9994445944354814,0.00048708082627146876,,,,,,,
71,71,train,16,419,16,True,3,16,0.1875,0.8125,0.0,26.1875,0.7875894988066826,56293.0,134.3508353221957,0.1983488378276903,0.3094162398331389,0.11106740200544857,0.20371756748032144,0.8532620261974705,0.649544458717149,0.6495444593977807,0.639557235662099,2250.1622166954085,0.6495444593977807,0.639557235662099,0.9999463657690916,0.99949256952198,0.00045379624711161526,,,,,,,
72,72,train,16,440,16,True,2,16,0.125,0.875,0.0,27.5,0.7681818181818182,55057.0,125.12954545454545,0.18879532859900156,0.306998868992897,0.11820354039389547,0.1901832373647461,0.818226427627707,0.628043190262961,0.628043190662812,0.6136848506038634,2111.7279262310553,0.628043190662812,0.6136848506038634,0.9999525884266525,0.9995095619947881,0.0004430264318643351,,,,,,,
73,73,train,16,456,16,True,1,16,0.0625,0.9375,0.0,28.5,0.8552631578947368,53954.0,118.3201754385965,0.18898950745716317,0.31458128186628986,0.1255917744091267,0.21912011299434248,0.8488478586333187,0.6297277456389763,0.6297277460007911,0.605007732177978,2040.1616988706667,0.6297277460007911,0.605007732177978,0.9999447628677801,0.9995099276645543,0.00043483520322584734,,,,,,,
74,74,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.78125,62616.0,130.45,0.19774673579099994,0.30399275015172794,0.106246014360728,0.20039464458452855,0.8133393197606185,0.6129446751760899,0.6129446754586481,0.5919722600872481,2316.683439851445,0.6129446754586481,0.5919722600872481,0.9999539250190359,0.9995713734018896,0.00038255161714628727,,,,,,,
75,75,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.7770833333333333,62876.0,130.99166666666667,0.19690577061464884,0.3043474713609809,0.10744170074633205,0.2275164028803757,0.8339726806844864,0.6064562778041107,0.6064562780133087,0.5825591113705075,2289.311667908251,0.6064562780133087,0.5825591113705075,0.9999336868997161,0.9995441044720952,0.0003895824276208826,,,,,,,
76,76,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8041666666666667,64384.0,134.13333333333333,0.1936929498556645,0.30150834839698065,0.10781539854131617,0.19834457704540037,0.8217144864019594,0.623369909356559,0.6233699094659821,0.6033719413328761,2427.9686919234946,0.6233699094659821,0.6033719413328761,0.9999542293599489,0.999565121546102,0.00038910781384693394,,,,,,,
77,77,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8125,64847.0,135.09791666666666,0.19650856032907243,0.3016718243056983,0.10516326397662584,0.1988575514872049,0.8091304925610387,0.6102729410738339,0.6102729413651923,0.6018872058760402,2439.41122746522,0.6102729413651923,0.6018872058760402,0.9999564611113725,0.999613542846278,0.00034291826509447176,,,,,,,
78,78,train,16,475,16,True,2,16,0.125,0.875,0.0,29.6875,0.8294736842105264,64480.0,135.74736842105264,0.19254194324054574,0.29740529936211335,0.10486335612156761,0.19367834840819276,0.7956582321412119,0.6019798837330191,0.6019798836477401,0.5876022131788254,2368.036919110667,0.6019798836477401,0.5876022131788254,0.9999518830782539,0.9995508876749781,0.0004009954032757612,,,,,,,
79,79,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8083333333333333,60829.0,126.72708333333334,0.18589820951415134,0.2850998350717965,0.09920162555764514,0.1865436852735037,0.8081592310200539,0.6216155457465502,0.6216155458596468,0.6021069202822964,2289.0976158657377,0.6216155458596468,0.6021069202822964,0.9999545462956032,0.9996112798179065,0.00034326647769666874,,,,,,,
80,80,train,16,443,16,True,2,16,0.125,0.875,0.0,27.6875,0.7742663656884876,51906.0,117.16930022573364,0.20106060210333454,0.30798173128396245,0.1069211291806279,0.21943136081502562,0.875394852990016,0.6559634921749904,0.6559634924310083,0.6400348820255127,2076.353161651017,0.6559634924310083,0.6400348820255127,0.9999281059724618,0.9994731270558095,0.0004549789166523599,,,,,,,
81,81,train,16,459,16,True,1,16,0.0625,0.9375,0.0,28.6875,0.8235294117647058,58596.0,127.66013071895425,0.19876110972790725,0.30393956114173315,0.1051784514138259,0.19879494325965436,0.8143332045749379,0.6155382613152836,0.6155382617372595,0.6041180632672514,2212.4313772004925,0.6155382617372595,0.6041180632672514,0.9999489097359445,0.9995340193082983,0.0004148904276461973,,,,,,,
82,82,train,16,465,16,True,1,16,0.0625,0.9375,0.0,29.0625,0.8580645161290322,60722.0,130.58494623655915,0.19287614666517344,0.2990908180278344,0.10621467136266094,0.19541244058692903,0.8111248833563532,0.6157124427694243,0.6157124431368418,0.59859421680542,2271.73987705367,0.6157124431368418,0.59859421680542,0.9999535042903318,0.9995376587235251,0.00041584556680673845,,,,,,,
83,83,train,16,433,16,True,2,16,0.125,0.875,0.0,27.0625,0.7713625866050808,55262.0,127.62586605080831,0.19744173402564869,0.2938628700471834,0.09642113602153474,0.21480253665923968,0.8355740909851802,0.6207715543259406,0.6207715543904994,0.5957485410031057,2057.640992057103,0.6207715543904994,0.5957485410031057,0.9999436847801069,0.9995827211661316,0.00036096361397530696,,,,,,,
84,84,train,16,455,16,True,2,16,0.125,0.875,0.0,28.4375,0.810989010989011,57451.0,126.26593406593406,0.19767646804039926,0.28426112570986223,0.08658465766946297,0.2155655766384069,0.8628273153868729,0.6472617387484659,0.6472617386775334,0.6318410520725535,2268.743767663767,0.6472617386775334,0.6318410520725535,0.9999448714487401,0.9996458133359781,0.00029905811276198513,,,,,,,
85,85,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.7956043956043956,62534.0,137.43736263736264,0.19962931815374269,0.2934526531710966,0.0938233350173539,0.20231579331843702,0.8380985254659682,0.6357827321475311,0.6357827325815407,0.607482179114664,2374.268161797274,0.6357827325815407,0.607482179114664,0.999951114501268,0.9996019658802234,0.00034914862104451494,,,,,,,
86,86,train,16,454,16,True,1,16,0.0625,0.9375,0.0,28.375,0.7841409691629956,56561.0,124.58370044052863,0.20615934385128534,0.31926903195997786,0.11310968810869251,0.20526325186947292,0.8202553853829999,0.614992133513527,0.6149921339188992,0.6043744468472602,2136.501443007993,0.6149921339188992,0.6043744468472602,0.9999473498190132,0.9994953615084273,0.0004519883105859046,,,,,,,
87,87,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.7912087912087912,56968.0,125.2043956043956,0.19828034818470966,0.29413944324725555,0.09585909506254589,0.23247830452320387,0.8571139269570822,0.6246356224338784,0.6246356228656023,0.5992239050992916,2133.536714106027,0.6246356228656023,0.5992239050992916,0.9999419078331564,0.9995316559749092,0.00041025185824716814,,,,,,,
88,88,train,16,434,16,True,3,16,0.1875,0.8125,0.0,27.125,0.7511520737327189,53213.0,122.61059907834101,0.20259214020834415,0.302590083133596,0.09999794292525183,0.21163339064482722,0.8480266934118825,0.6363933027670553,0.6363933029795446,0.610608229319358,2030.7684816731871,0.6363933029795446,0.610608229319358,0.9999372063543989,0.9994341585159723,0.0005030478384265846,,,,,,,
89,89,train,16,466,16,True,1,16,0.0625,0.9375,0.0,29.125,0.8369098712446352,59523.0,127.73175965665236,0.19445028327463273,0.30152265016430274,0.10707236688967,0.1939018546024396,0.8137065671954201,0.6198047125929805,0.6198047130813941,0.5989588978274428,2228.2394047114294,0.6198047130813941,0.5989588978274428,0.9999537946991436,0.9995429407293406,0.0004108539698030045,,,,,,,
90,90,train,16,441,16,True,2,16,0.125,0.875,0.0,27.5625,0.7619047619047619,55711.0,126.32879818594104,0.19667243733264422,0.30653658449710136,0.10986414716445714,0.2158566035196697,0.8701709833968825,0.6543143798772127,0.6543143800123341,0.6398646311670844,2227.968654184341,0.6543143800123341,0.6398646311670844,0.9999513881380028,0.9995614513930916,0.0003899367449111679,,,,,,,
91,91,train,16,445,16,True,2,16,0.125,0.875,0.0,27.8125,0.8044943820224719,56935.0,127.9438202247191,0.19829143619790757,0.2804898169761835,0.08219838077827596,0.20077363008975335,0.8348262490310531,0.6340526189412997,0.6340526189951282,0.6146232151910936,2187.0982973065566,0.6340526189951282,0.6146232151910936,0.9999438525094715,0.9996516567582627,0.00029219575120875696,,,,,,,
92,92,train,16,470,16,True,1,16,0.0625,0.9375,0.0,29.375,0.774468085106383,57929.0,123.2531914893617,0.20385108395199628,0.3112461649221934,0.10739508097019715,0.2202664064918531,0.8277631826290751,0.607496776137222,0.6074967761238447,0.595797237348596,2157.1211351479283,0.6074967761238447,0.595797237348596,0.9999450668799486,0.9994847750647932,0.0004602918151553892,,,,,,,
93,93,train,16,459,16,True,1,16,0.0625,0.9375,0.0,28.6875,0.8082788671023965,60764.0,132.3834422657952,0.20037121289493062,0.2951759560038064,0.0948047431088758,0.20062711198827102,0.8144711636947083,0.6138440517064373,0.6138440518522282,0.6029471817243134,2289.842659393513,0.6138440518522282,0.6029471817243134,0.999944459630344,0.9995842227586367,0.0003602368717072757,,,,,,,
94,94,train,16,450,16,True,2,16,0.125,0.875,0.0,28.125,0.8844444444444445,55720.0,123.82222222222222,0.20434167336535014,0.30826808362089064,0.1039264102555405,0.20792664847571227,0.817984452501702,0.6100578040259897,0.6100578038975112,0.5897697294529562,2053.8730828199186,0.6100578038975112,0.5897697294529562,0.9999536156096298,0.999547349791198,0.00040626581843183907,,,,,,,
95,95,train,16,448,16,True,3,16,0.1875,0.8125,0.0,28.0,0.7745535714285714,56292.0,125.65178571428571,0.2021398877722731,0.3046401633625763,0.10250027559030322,0.20621040320963288,0.8292791002367441,0.6230686970271112,0.623068697082541,0.6161576577697576,2167.796679448451,0.623068697082541,0.6161576577697576,0.999928649819878,0.9994676394178554,0.0004610104020225103,,,,,,,
96,96,train,16,442,16,True,3,16,0.1875,0.8125,0.0,27.625,0.8031674208144797,57665.0,130.46380090497738,0.20153457818418602,0.2922519077720038,0.09071732958781781,0.2081248883864342,0.8098651605243931,0.6017402721379589,0.6017402721811039,0.5855494207317086,2110.356709155874,0.6017402721811039,0.5855494207317086,0.9999579621912968,0.9996175661636951,0.0003403960276017193,,,,,,,
97,97,train,16,478,16,True,1,16,0.0625,0.9375,0.0,29.875,0.797071129707113,60892.0,127.38912133891213,0.2075335213918224,0.3106252697555712,0.10309174836374879,0.20633452622630982,0.8108878734690238,0.604553347242714,0.6045533474986786,0.5881785793231809,2238.460628259195,0.6045533474986786,0.5881785793231809,0.9999493877099002,0.9995108688572274,0.0004385188526727646,,,,,,,
98,98,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8270833333333333,62084.0,129.34166666666667,0.21030019314706502,0.31468141402408195,0.10438122087701693,0.21335495714283778,0.7968575023654602,0.5835025452226223,0.5835025457349978,0.5704812298786871,2213.609792236777,0.5835025457349978,0.5704812298786871,0.9999577962073938,0.9994763820848005,0.0004814141225932822,,,,,,,
99,99,train,16,476,16,True,1,16,0.0625,0.9375,0.0,29.75,0.8088235294117647,62303.0,130.8886554621849,0.21388760320935038,0.3199849789033357,0.10609737569398534,0.21474823724447,0.8290796743939551,0.6143314371494851,0.614331437186199,0.6055019303216109,2357.7866728017107,0.614331437186199,0.6055019303216109,0.9999508905235017,0.9994642692051987,0.00048662131830301547,,,,,,,
100,100,train,16,443,16,True,3,16,0.1875,0.8125,0.0,27.6875,0.8555304740406321,60630.0,136.86230248306998,0.20409683763016825,0.29658349444974696,0.09248665681957871,0.202335017608471,0.7881534164875178,0.5858183988790469,0.5858183988163732,0.5699631138387009,2159.803974502527,0.5858183988163732,0.5699631138387009,0.9999333636552189,0.9995333944614039,0.0003999691938150196,,,,,,,
101,101,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8208333333333333,57776.0,120.36666666666666,0.1984210632561844,0.29377407167794495,0.09535300842176056,0.19633445081688308,0.7961151164577166,0.5997806656408335,0.5997806659438498,0.5915916943667632,2136.237608358383,0.5997806659438498,0.5915916943667632,0.9999514896038708,0.9995857527325452,0.00036573687132557264,,,,,,,
102,102,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8166666666666667,62867.0,130.97291666666666,0.20886605554438809,0.30300728265932353,0.09414122711493544,0.20844688467249334,0.8180756175636751,0.6096287328911818,0.6096287332802259,0.587372975636109,2307.898553707204,0.6096287332802259,0.587372975636109,0.9999494790022027,0.9996185867828855,0.0003308922193171471,,,,,,,
103,103,train,16,463,16,True,1,16,0.0625,0.9375,0.0,28.9375,0.8228941684665226,59750.0,129.04967602591793,0.20448486324839876,0.29953234974346377,0.095047486495065,0.2029855734718519,0.8123686057646995,0.6093830322928476,0.6093830323058127,0.5891677998809176,2200.1735026803008,0.6093830323058127,0.5891677998809176,0.9999561790237411,0.9995794281454312,0.00037675087830990606,,,,,,,
104,104,train,16,447,16,True,2,16,0.125,0.875,0.0,27.9375,0.8791946308724832,55248.0,123.59731543624162,0.2006121383320964,0.29992707642132194,0.09931493808922554,0.2044000462716816,0.810412628351672,0.6060125820799904,0.6060125823051492,0.5899216419126663,2036.9994295244355,0.6060125823051492,0.5899216419126663,0.9999568682084446,0.9995808286817166,0.00037603952672804475,,,,,,,
105,105,train,16,467,16,True,2,16,0.125,0.875,0.0,29.1875,0.7880085653104925,58833.0,125.98072805139186,0.21452555774637916,0.31527474037794667,0.10074918263156751,0.21652479166341518,0.845726294794901,0.6292015031314858,0.6292015037287957,0.6199867334699362,2279.7299681397963,0.6292015037287957,0.6199867334699362,0.9999431026065496,0.999463010205785,0.0004800924007646312,,,,,,,
106,106,train,16,458,16,True,1,16,0.0625,0.9375,0.0,28.625,0.8078602620087336,58950.0,128.7117903930131,0.21520695552388042,0.3237515011894582,0.10854454566557781,0.2166575835836253,0.8068563807812683,0.590198797197643,0.5901987973895898,0.5824256975568797,2145.874679436127,0.5901987973895898,0.5824256975568797,0.9999544203470594,0.9994684660613593,0.00048595428570008536,,,,,,,
107,107,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.7604166666666666,62799.0,130.83125,0.203595756774747,0.30280826750879936,0.09921251073405235,0.21870659170803342,0.7777109378534981,0.5590043461454647,0.5590043463587494,0.5472263718776681,2147.8293079716054,0.5590043463587494,0.5472263718776681,0.9999530116017097,0.9995167378331338,0.00043627376857591216,,,,,,,
108,108,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8166666666666667,62545.0,130.30208333333334,0.21107520487625892,0.3029469498953757,0.09187174501911677,0.21215354026794614,0.8010958881139854,0.5889423478460392,0.588942348052304,0.5719814965435276,2235.9114188321832,0.588942348052304,0.5719814965435276,0.999953802079995,0.999573976063544,0.00037982601645092373,,,,,,,
109,109,train,16,465,16,True,1,16,0.0625,0.9375,0.0,29.0625,0.8172043010752689,62357.0,134.1010752688172,0.20923424854937117,0.29875329029681275,0.08951904174744157,0.21275733600660762,0.7903623295636498,0.5776049935570422,0.5776049933660167,0.565649198971935,2204.511693768309,0.5776049933660167,0.565649198971935,0.9999505837023079,0.9995435894183266,0.0004069942839813878,,,,,,,
110,110,train,16,454,16,True,1,16,0.0625,0.9375,0.0,28.375,0.8370044052863436,58042.0,127.84581497797357,0.21560324433433378,0.3141136174196999,0.09851037308536612,0.21516632866920885,0.8278408191203989,0.61267449045119,0.6126744903622462,0.5955478951306609,2160.4244330733654,0.6126744903622462,0.5955478951306609,0.9999500843507654,0.9995058443070305,0.00044424004373488923,,,,,,,
111,111,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8416666666666667,65250.0,135.9375,0.2170828859376292,0.3047025177539781,0.08761963181634891,0.2188512220867267,0.8310122634535316,0.6121610413668049,0.6121610414622033,0.595333053359537,2427.842608231861,0.6121610414622033,0.595333053359537,0.9999475831019559,0.9995349036706016,0.000412679431354257,,,,,,,
112,112,train,16,461,16,True,1,16,0.0625,0.9375,0.0,28.8125,0.8286334056399133,58145.0,126.12798264642082,0.2083235132944141,0.2909865627823944,0.08266304948798028,0.21001062528318643,0.8010302437124076,0.5910196184292211,0.5910196186018328,0.5783139134131703,2101.62890596305,0.5910196186018328,0.5783139134131703,0.9999427283444514,0.9995844098631554,0.00035831848129597166,,,,,,,
113,113,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.8065934065934066,58221.0,127.95824175824175,0.2181679074181706,0.3172440488681019,0.09907614144993132,0.21973043750286764,0.8091436765357978,0.5894132390329301,0.5894132391573658,0.5788398910183672,2106.2898309362745,0.5894132391573658,0.5788398910183672,0.9999452022328181,0.9994033042922579,0.0005418979405602542,,,,,,,
114,114,train,16,455,16,True,1,16,0.0625,0.9375,0.0,28.4375,0.8593406593406593,62987.0,138.43296703296704,0.22160060939406925,0.30514574139339806,0.08354513199932881,0.22112024186336127,0.8314361829285929,0.6103159410652317,0.6103159412858442,0.5956016956938995,2344.6977504169795,0.6103159412858442,0.5956016956938995,0.9999377424231988,0.999480504526385,0.0004572378968137336,,,,,,,
115,115,train,16,475,16,True,1,16,0.0625,0.9375,0.0,29.6875,0.791578947368421,61426.0,129.3178947368421,0.21143508222183244,0.30602348487677933,0.09458840265494689,0.21200163044025788,0.7934613642639398,0.5814597338236819,0.5814597342782625,0.5694910055557005,2186.3471567040287,0.5814597342782625,0.5694910055557005,0.9999510385894339,0.9995120790552706,0.0004389595341632857,,,,,,,
116,116,train,16,447,16,True,2,16,0.125,0.875,0.0,27.9375,0.8098434004474273,57941.0,129.62192393736018,0.21432720899584456,0.31216531459423147,0.0978381055983869,0.23426206708068767,0.8016128321097633,0.5673507650290757,0.5673507655221605,0.555503135895723,2011.650449808381,0.5673507655221605,0.555503135895723,0.9999508731566767,0.999536201353686,0.00041467180299070705,,,,,,,
117,117,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.8083333333333333,63601.0,132.50208333333333,0.2097499851460499,0.29231589381324136,0.08256590866719146,0.21140944643658485,0.7725544046631397,0.5611449582265549,0.5611449584035013,0.5433245872763761,2159.7491922102986,0.5611449584035013,0.5433245872763761,0.9999493159323033,0.9995580308566201,0.0003912850756832009,,,,,,,
118,118,train,16,480,16,True,0,16,0.0,1.0,0.0,30.0,0.7208333333333333,65936.0,137.36666666666667,0.2154753032389158,0.30476746347207656,0.08929216023316075,0.23097226537947974,0.7930166878749857,0.5620444224955059,0.5620444227341945,0.5453704406300007,2247.4715858362347,0.5620444227341945,0.5453704406300007,0.9999371534391376,0.9994899964793399,0.0004471569597976899,,,,,,,
